id,rouge1,rouge2,rougel,bertscore
38,0.44639718804920914,0.07407407407407408,0.1757469244288225,0.2474794238805771
39,0.3445544554455445,0.07952286282306162,0.1782178217821782,0.19584009051322937
40,0.44200626959247646,0.11949685534591195,0.18181818181818185,0.20220735669136047
41,0.4108416547788873,0.117310443490701,0.16547788873038516,0.16560164093971252
42,0.4518664047151277,0.10256410256410256,0.18467583497053044,0.2220197319984436
43,0.461734693877551,0.11764705882352941,0.18877551020408165,0.1681458204984665
44,0.46619217081850534,0.11785714285714287,0.19572953736654805,0.2685612440109253
45,0.38897396630934156,0.12903225806451613,0.16539050535987748,0.2712310254573822
46,0.4592901878914405,0.10901467505241089,0.20876826722338204,0.20282037556171417
48,0.41444866920152096,0.10687022900763357,0.19391634980988595,0.2340116798877716
49,0.3910034602076124,0.11458333333333336,0.1903114186851211,0.25645267963409424
50,0.3588621444201313,0.10549450549450551,0.175054704595186,0.222866028547287
51,0.4512195121951219,0.19183673469387752,0.2601626016260163,0.3403621315956116
52,0.41379310344827586,0.13233082706766913,0.19190404797601202,0.2513939440250397
53,0.2834394904458599,0.07987220447284345,0.15286624203821655,0.16977868974208832
54,0.46578947368421053,0.1899736147757256,0.19473684210526315,0.3226359784603119
55,0.44360902255639095,0.12075471698113208,0.16917293233082706,0.26159191131591797
56,0.33481481481481484,0.08618127786032691,0.15703703703703703,0.1774400919675827
57,0.25033288948069243,0.06675567423230976,0.12250332889480693,0.08769013732671738
58,0.4027303754266211,0.07876712328767123,0.18088737201365188,0.20661938190460205
59,0.3942766295707473,0.13078149920255186,0.20349761526232116,0.20509269833564758
60,0.3541315345699831,0.12859560067681897,0.1888701517706577,0.22581565380096436
61,0.37220843672456577,0.12967581047381546,0.1935483870967742,0.269761860370636
62,0.3926553672316384,0.14447592067988668,0.1694915254237288,0.17337489128112793
63,0.37122969837587005,0.04195804195804195,0.16241299303944318,0.23916013538837433
64,0.4330357142857143,0.15695067264573992,0.21428571428571427,0.35900524258613586
65,0.43119266055045874,0.15668202764976957,0.2293577981651376,0.19919836521148682
66,0.49242424242424243,0.22433460076045625,0.19696969696969696,0.33582252264022827
67,0.3706720977596742,0.130879345603272,0.17922606924643583,0.17825983464717865
68,0.18673218673218672,0.024691358024691357,0.1031941031941032,0.0034205815754830837
69,0.3057471264367816,0.09907834101382489,0.11954022988505748,0.08158957213163376
70,0.4013266998341625,0.1064891846921797,0.18573797678275292,0.20915494859218597
