id,bartscore_sum2doc,bartscore_doc2sum,truncated
409,-4.015090465545654,-3.449712038040161,False
410,-4.450946807861328,-3.6170454025268555,False
411,-4.1024580001831055,-3.210794687271118,False
412,-4.196592330932617,-4.00976037979126,False
413,-3.970367670059204,-3.6562650203704834,False
414,-3.9727227687835693,-3.4119672775268555,False
415,-3.9745888710021973,-3.872361660003662,False
416,-4.130455017089844,-3.354980707168579,False
417,-3.735929250717163,-4.2185235023498535,False
418,-4.426417350769043,-3.6807050704956055,False
419,-4.275180816650391,-3.5839879512786865,False
420,-3.945946216583252,-4.052329063415527,False
421,-4.0626139640808105,-3.343221664428711,False
422,-4.16745662689209,-4.122788906097412,False
423,-3.604968547821045,-3.5982186794281006,False
424,-4.034461975097656,-3.1792609691619873,False
425,-4.3112382888793945,-3.508659601211548,False
426,-4.040078163146973,-3.4219541549682617,False
427,-3.6012887954711914,-3.412562370300293,False
428,-4.496640205383301,-3.4451427459716797,False
429,-3.750143051147461,-3.5473225116729736,False
430,-3.6845178604125977,-3.7297818660736084,False
431,-4.189377784729004,-3.665483236312866,False
432,-5.08363676071167,-3.245121479034424,False
433,-4.657310485839844,-3.8338406085968018,False
434,-4.476816654205322,-3.708557367324829,False
435,-3.9949135780334473,-3.393080234527588,False
436,-4.068662166595459,-3.642390251159668,False
437,-3.8502678871154785,-3.4743165969848633,False
438,-4.230185508728027,-3.779452323913574,False
