id,bartscore_sum2doc,bartscore_doc2sum,truncated
78,-4.123754501342773,-3.75258207321167,False
79,-3.963819980621338,-3.5532751083374023,False
80,-4.442221164703369,-3.5684571266174316,False
81,-4.160568714141846,-3.5350358486175537,False
82,-3.724849224090576,-3.856642961502075,False
83,-4.655814170837402,-4.072779655456543,False
84,-4.15364933013916,-3.6261284351348877,False
85,-3.7746758460998535,-3.3955681324005127,False
86,-4.200788497924805,-3.668099880218506,False
87,-3.92421293258667,-3.224224090576172,False
88,-3.7219409942626953,-3.544616222381592,False
89,-4.293947696685791,-3.7940659523010254,False
90,-4.035933971405029,-3.7581019401550293,False
91,-4.05592155456543,-4.083320140838623,False
92,-3.793858051300049,-3.7424607276916504,False
93,-4.260404109954834,-3.5850653648376465,False
94,-3.941913366317749,-3.629145383834839,False
95,-4.313929557800293,-3.2446930408477783,False
96,-4.286470413208008,-3.3548970222473145,False
97,-3.8571178913116455,-3.3842477798461914,False
98,-3.5294034481048584,-3.3854942321777344,False
99,-3.905642032623291,-3.59033465385437,False
100,-4.149786949157715,-3.684283494949341,False
101,-4.332372665405273,-3.8501431941986084,False
102,-4.378265380859375,-3.553466320037842,False
103,-4.088970184326172,-3.7868311405181885,False
104,-3.9861371517181396,-3.5948245525360107,False
105,-4.287299633026123,-3.4044010639190674,False
106,-3.6813645362854004,-3.817668914794922,False
107,-3.749647855758667,-3.4035394191741943,False
108,-4.174683570861816,-3.9341883659362793,False
109,-4.40931510925293,-3.463792562484741,False
110,-4.146361351013184,-3.4711687564849854,False
111,-4.074270725250244,-3.7313425540924072,False
112,-4.891199111938477,-3.460160970687866,False
113,-4.114776134490967,-3.7894127368927,False
114,-4.400623798370361,-3.815619707107544,False
115,-4.415428161621094,-2.9610936641693115,False
116,-4.328904628753662,-3.432600498199463,False
117,-4.757314682006836,-3.267838478088379,False
118,-4.178493499755859,-3.7517178058624268,False
119,-4.109647274017334,-3.6357877254486084,False
120,-3.9680325984954834,-3.628669500350952,False
121,-4.587510108947754,-4.045049667358398,False
122,-4.001265525817871,-3.591693878173828,False
123,-3.6098475456237793,-3.097726583480835,False
124,-4.062459945678711,-3.8865084648132324,False
125,-4.631004333496094,-3.2256343364715576,False
126,-3.8457305431365967,-3.5087828636169434,False
127,-4.133435249328613,-3.8271632194519043,False
128,-4.202323913574219,-3.2008213996887207,False
129,-4.0379719734191895,-3.635559320449829,False
130,-4.023604869842529,-3.8133132457733154,False
131,-3.5974037647247314,-3.6724135875701904,False
132,-3.9141769409179688,-3.766465425491333,False
133,-4.259366035461426,-3.4825384616851807,False
134,-4.152141571044922,-3.5528292655944824,False
135,-4.026142120361328,-3.4562947750091553,False
136,-4.094221115112305,-3.654698610305786,False
137,-3.8903298377990723,-3.1407439708709717,False
138,-3.698005199432373,-3.6342287063598633,False
139,-4.236119747161865,-3.4349968433380127,False
140,-4.31646203994751,-4.009315013885498,False
141,-4.583673477172852,-3.9383387565612793,False
142,-4.03873348236084,-3.758427619934082,False
143,-4.1044840812683105,-3.7242581844329834,False
144,-4.482002258300781,-3.4870333671569824,False
145,-3.8483681678771973,-3.687957525253296,False
146,-4.073544502258301,-3.9628520011901855,False
147,-4.830513000488281,-3.8060758113861084,False
148,-4.654099464416504,-4.099661827087402,False
149,-4.2553300857543945,-3.614959955215454,False
150,-3.516775131225586,-3.7620441913604736,False
151,-3.750605821609497,-3.2768492698669434,False
152,-3.547438621520996,-3.5951764583587646,False
153,-3.8332128524780273,-3.3920679092407227,False
154,-3.9976189136505127,-3.284292697906494,False
155,-3.8450608253479004,-3.2123467922210693,False
156,-4.318717002868652,-3.502861499786377,False
157,-3.9039194583892822,-3.376397132873535,False
158,-4.2753119468688965,-3.6464016437530518,False
159,-3.991006374359131,-2.976898431777954,False
160,-3.83428955078125,-3.687270164489746,False
161,-3.7315242290496826,-3.3665177822113037,False
162,-4.131219863891602,-4.0839762687683105,False
